Number-in-hand,Price,Cash,Return,Action
97,41.31,3.7682000000074254,-0.0007116293186092017,0
97,41.32,3.7682000000074254,-0.000651310950338268,0
97,42.01,3.7682000000074254,0.0024823542370537048,0
97,42.11908,3.7682000000074254,0.0025710008773614313,0
97,42.1694332,3.7682000000074254,0.003940648580956937,0
97,42.19,3.7682000000074254,0.0044344030650839365,0
97,42.65,3.7682000000074254,0.006371416386609046,0
97,42.88,3.7682000000074254,0.007254925539410104,0
97,43.19,3.7682000000074254,0.008149084996038405,0
97,44.96,3.7682000000074254,0.008539508441212854,0
97,45.2655,3.7682000000074254,0.009144055151980229,0
97,45.377031,3.7682000000074254,0.009365940766244214,0
97,45.43,3.7682000000074254,0.007826499459002146,2
0,44.21,4410.478200000008,0.004845016316610068,1
99,44.36,33.688200000004606,0.005064253564874317,2
0,44.22,4425.328200000005,0.00469939492930529,0
0,43.92,4425.328200000005,0.0029342523263586997,1
100,44.0714,33.32820000000014,0.0027405529229155142,0
100,44.106732199999996,33.32820000000014,0.0021003441425577153,0
100,44.12,33.32820000000014,-0.0018860011200134037,2
0,44.01,4445.3282,-0.002812827210547539,0
0,43.98,4445.3282,-0.003127106678726478,0
0,43.61,4445.3282,-0.004088619791663703,0
0,43.0,4445.3282,-0.002775089214458955,1
103,43.27315,16.328199999999924,-0.0024805812189269325,0
103,43.3948228,16.328199999999924,-0.0018837031761178146,0
103,43.45,16.328199999999924,-0.0010758945489874148,0
103,44.19,16.328199999999924,0.00026874731509466814,0
103,44.69,16.328199999999924,0.0013137334547173069,0
103,45.47,16.328199999999924,0.003013957345161757,2
0,45.3,4699.7382,0.00288901516659884,1
103,45.43222,33.83819999999069,0.0032486559838623315,0
103,45.49928392,33.83819999999069,0.004241010595640774,0
103,45.52,33.83819999999069,0.005695167412451301,2
0,45.15,4722.398199999991,0.004245792957009728,1
104,45.43,26.798199999990352,0.004583253610318973,2
0,45.24,4751.51819999999,0.004037079953651852,0
0,44.0,4751.51819999999,-0.00043088852243875766,0
0,43.90214,4751.51819999999,-0.0017786696899718673,0
0,43.8696922,4751.51819999999,-0.0035829068867590692,0
0,43.86,4751.51819999999,-0.003230428949924635,0
0,43.08,4751.51819999999,-0.005316269267705063,0
0,42.93,4751.51819999999,-0.005812570557461361,1
110,44.06,29.218199999992756,-0.0032599448443878304,2
0,43.82,4875.818199999993,-0.002989994569567372,1
111,44.4394,11.798199999991525,-0.0022046216441161635,0
111,44.6919784,11.798199999991525,-0.0012187619870919469,0
111,44.77,11.798199999991525,0.001734863833461308,2
0,44.1,4981.268199999991,0.0004496716407158808,1
112,44.97,42.06819999998995,0.0024771901813287226,0
112,45.05778,42.06819999998995,0.0026942923157523375,0
112,45.11,42.06819999998995,0.004604509913211646,0
112,45.23368,42.06819999998995,0.0052271059871504075,0
112,45.258268640000004,42.06819999998995,0.0026833044453901467,0
112,45.27,42.06819999998995,0.003255422728054644,2
0,44.45,5112.30819999999,2.3849862976310642e-05,1
115,45.2,0.5582000000012641,0.0011303055461185031,0
115,45.45,0.5582000000012641,0.001507454837061334,2
0,45.35,5227.308200000001,0.002795039410834496,1
115,45.58946,12.058199999998394,0.0013680948669799148,0
